artist;songs;year;country;genre;label
Various;Circa;2021;US;Hip Hop;<Label 1830023 'Black Noise Records (4)'>
Various;The Po;2021;US;Hip Hop;<Label 1830023 'Black Noise Records (4)'>
Various;Coffee;2021;US;Hip Hop;<Label 1830023 'Black Noise Records (4)'>
Various;Black Light;2021;US;Hip Hop;<Label 1830023 'Black Noise Records (4)'>
Various;Prelude To Ranger;2021;US;Hip Hop;<Label 1830023 'Black Noise Records (4)'>
Vulgar (2);Dungeon Funk;2021;US;Hip Hop;<Label 771523 'Black Stone Of Mecca'>
Vulgar (2);Harmonica;2021;US;Hip Hop;<Label 771523 'Black Stone Of Mecca'>
Vulgar (2);Sing A Song My Friend;2021;US;Hip Hop;<Label 771523 'Black Stone Of Mecca'>
Vulgar (2);Effortless;2021;US;Hip Hop;<Label 771523 'Black Stone Of Mecca'>
Vulgar (2);Dead Corpse;2021;US;Hip Hop;<Label 771523 'Black Stone Of Mecca'>
Vulgar (2);Horror Theatrical Palace;2021;US;Hip Hop;<Label 771523 'Black Stone Of Mecca'>
Vulgar (2);Sobretti Diss;2021;US;Hip Hop;<Label 771523 'Black Stone Of Mecca'>
Vulgar (2);The Hunt;2021;US;Hip Hop;<Label 771523 'Black Stone Of Mecca'>
Vulgar (2);Dead Corpse Remix;2021;US;Hip Hop;<Label 771523 'Black Stone Of Mecca'>
Vulgar (2);Stomping Tip Toe;2021;US;Hip Hop;<Label 771523 'Black Stone Of Mecca'>
Rip Eternal;Accustomed To;2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Rip Eternal;Allstar;2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Rip Eternal;Arkansas;2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Rip Eternal;Imagine;2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Rip Eternal;Pulling Me In;2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Rip Eternal;I’m Wit It Get Wit It;2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Rip Eternal;Accustomed To (Instrumental);2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Rip Eternal;Allstar (Instrumental);2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Rip Eternal;Arkansas (Instrumental);2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Rip Eternal;Imagine (Instrumental);2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Rip Eternal;Pulling Me In (Instrumental);2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Rip Eternal;I’m Wit It Get Wit It (Instrumental);2021;US;Hip Hop;<Label 2423917 'Not On Label (Rip Eternal Self-released)'>
Chris Crack;Wide Nose Watermelon Eating Silverback Gorilla;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Suckas For Stepping Stones;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Don't Check up on Me, I'm Good;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;No Romance Without Finance;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Side Pussy Might Save the Marriage;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Too Famous to Sneak In;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;No Such Thing as Trap Phones;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Sex Dreams About Platonic Friends;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Braided Booty Hair ;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Shouldaboughtahonda ;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Turn Your Simp Off;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Can't Rob the Magician;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Recently Deleted Saved My Life;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Condoms From Target;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Smile Cause it Happened;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Nigga Ain’t Runnin’ No More;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Sorry I'm Building My Brand;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Chris Crack;Out of My Mind Please Leave a message;2021;US;Hip Hop;<Label 2502547 'newdealcrew'>
Twenty Elbridge;Prehoes Intro;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Test Ya Luck;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Friday Night;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Trick;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Break;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Tens Skit;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;On Some Liq;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Tastes Good;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Doin Better;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;No Mean Muggin;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Straight Up Like;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Play Loud;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Stop;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Ever Tho;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Avoidin;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Is U With It;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Cant Give U None;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Come Thru;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Fake Or Not;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Get It;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
Twenty Elbridge;Two Or Three;2021;US;Hip Hop;<Label 1152876 'SIC Records'>
9th Prince;Madman's Revenge;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince; Contract Killa;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince;The Novelist ;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince;He's A Madman;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince;Verbal Attack ;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince;Stop;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince;War On Everyone;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince;Contract Killa (Instrumental) ;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince;He's a Madman (Instrumental) ;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince;Stop (Instrumental) ;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince;The Novelist (Instrumental) ;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince;Verbal Attack (Instrumental) ;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
9th Prince;War on Everyone (Instrumental) ;2021;US;Hip Hop;<Label 1618977 'Cocareef Records'>
Kryptik;Fix My Radio;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Just Cuz;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Nightmare Man;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Cemetery Flowers;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Faith In Death;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Together Forever;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;With This Ring;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;As The Light Sways;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Morgue Music;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Snuff;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;FuckFaces;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Hed Sik;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Whenever You Wanna Bleed;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Nutbag;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Seasons Change;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;All Fall Down;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;RIP;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
Kryptik;Scrupulous Conscience;2021;US;Hip Hop;<Label 219877 'Cutthroat Productions'>
G-Eazy;Breakdown;2021;US;Hip Hop;<Label 895 'RCA'>
G-Eazy;A Little More;2021;US;Hip Hop;<Label 895 'RCA'>
Rick Ross;Little Havana;2021;US;Hip Hop;<Label 1005 'Epic'>
Mad Child;Boom;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;Abattoir;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;Damage Control;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;Kampai;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;Dog Tags;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;Trapped;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;A Confession;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;Running;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;Rock Bottom;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;Victims;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;I Don't Care;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;Hangman;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;Haunted;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Mad Child;Overdose;2021;US;Hip Hop;<Label 2003478 'OMG Records (2)'>
Don P.;Intro ;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Don P Empire;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Why They Hate;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Put Em On His Ass;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Word From Buddah Boss Player;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Money Cars Ice;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Trillverses;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;I Love;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Interlude;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Ana ;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Trillvillans;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Diamonds;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Anotha Word;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Classic Trilltown;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Is That Yo Folk ;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Dancin' On Em;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Like A Mf;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Old Dog A Nigga;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Puttin' On ;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Rain In A Drought;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Knee Deep In Da Game;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Trilltown In Here;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Take Em To The Streets;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Don P.;Call Another One;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Travis Scott (2);Watch;2021;US;Hip Hop;<Label 2039526 'Not On Label (Travis Scott (2))'>
Travis Scott (2);Watch - Edited;2021;US;Hip Hop;<Label 2039526 'Not On Label (Travis Scott (2))'>
Kanye West;Good Night;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kanye West;Bittersweet Poetry;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kanye West;Stronger (A-Trak Remix);2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kanye West;Stronger (AD Remix Main);2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kanye West;Can't Tell Me Nothing (Extended Remix);2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kanye West;Can't Tell Me Nothing (R.O.C. Remix);2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kanye West;Flashing Lights (Clipse Remix);2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kanye West;Flashing Lights (R. Kelly Remix);2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kanye West;Flashing Lights (Diplo Remix);2021;US;Hip Hop;<Label 1818 'Not On Label'>
J-Love;Swordplay Remix;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Can't U Cee;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;No Good;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Thundercat;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Wu Tang Worldwide;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Let Me At Them (Demo Mix);2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Bring Da Ruckus Demo;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;I Get Down For My Crown;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Iron Flag;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Devotion To The Saints;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Nobody But You;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Triple Homicide;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Silverbacks;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Savagely Attack;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Run Away;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;The Regular;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Tiger & The Mantice;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Six Directions Of Boxing;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Kill Too Hard;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Different Time Zones;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Stages;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Game Don't Change;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Don't Stop;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Tuff Luck;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Hood;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Spotlite;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;Hip Hop Never Left;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
J-Love;East Side Of Town;2021;US;Hip Hop;<Label 196477 'Not On Label (J-Love)'>
Brockhampton;Buzzcut;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;Chain On;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;Count On Me;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;Bankroll;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;The Light;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;Windows;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;I'll Take You On;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;Old News;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;What's The Occasion;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;When I Ball;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;Don't Shoot Up The Party;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;Dear Lord;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;The Light Pt. II;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;Pressure / Bow Wow;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;Sex;2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;Jeremiah (RMX);2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Brockhampton;Jeremiah (Original);2021;US;Hip Hop;<Label 1312997 'Question Everything, Inc.'>
Cousin Feo;Nakata;2021;US;Hip Hop;<Label 2018901 'Not On Label (Cousin Feo Self-released)'>
Cousin Feo;Kagawa;2021;US;Hip Hop;<Label 2018901 'Not On Label (Cousin Feo Self-released)'>
Cousin Feo;Nakamura;2021;US;Hip Hop;<Label 2018901 'Not On Label (Cousin Feo Self-released)'>
Cousin Feo;Kubo;2021;US;Hip Hop;<Label 2018901 'Not On Label (Cousin Feo Self-released)'>
Cousin Feo;Honda;2021;US;Hip Hop;<Label 2018901 'Not On Label (Cousin Feo Self-released)'>
Cousin Feo;Miura;2021;US;Hip Hop;<Label 2018901 'Not On Label (Cousin Feo Self-released)'>
Cousin Feo;Inamoto;2021;US;Hip Hop;<Label 2018901 'Not On Label (Cousin Feo Self-released)'>
Kuartz;Ghost In The Wind;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;It Ain't Safe;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;Jin;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;Kreepin;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;Night Terrors;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;Psycho;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;Skope;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;We Go In;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;White Lotus;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;Drunk Monk;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;The Last Battle;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;White Crane Style;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;Snake Style;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;Tiger Claw;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;Lougha Quan;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;Mantis Style;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;18 Hands;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Kuartz;The Opium Den;2021;US;Hip Hop;<Label 167101 'I Had An Accident Records'>
Dexgod;Robocough;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Dexgod;Wontons;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Dexgod;Tabby Cat;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Dexgod;In The Aeroplane Over U Pussy Ass Niggas;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Dexgod;Mista King Pin;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Dexgod;Devil in the Details;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Dexgod;Dextronectar;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Dexgod;Gorilla Glue;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Dexgod;Succubus;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Dexgod;Smoke Detector;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Dexgod;Suzanne Vega;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Dexgod;Shoutouts;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Jumbled (2);'llatio;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Muhammed Ali;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);[Untitled];2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Abrahamic Authors;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);East;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Icy Fingers;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Unstoppable Villians;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);18lb Rock Breaks;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Rhodes;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);16 Tons;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Quiet Assassin;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Write It Down;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Puma Suede;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Pistol Pete;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Shower;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);How Does He Do It;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);My Vessel;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);UPS;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Bubble Play;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);MTV;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);& More (Unlisted Tracks);2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Unlisted #1;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Unlisted #2;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jumbled (2);Unlisted #3;2021;US;Hip Hop;<Label 804745 'Harford And Reckord'>
Jak Progresso;Death Warmed Up;2021;US;Hip Hop;<Label 1678992 'Fatal Dose Records'>
Jak Progresso;Mucho Zooper Hexx;2021;US;Hip Hop;<Label 1678992 'Fatal Dose Records'>
Jak Progresso;Upstairs;2021;US;Hip Hop;<Label 1678992 'Fatal Dose Records'>
Jak Progresso;Five Dozen Mushrooms;2021;US;Hip Hop;<Label 1678992 'Fatal Dose Records'>
Jak Progresso;Evil Clutch;2021;US;Hip Hop;<Label 1678992 'Fatal Dose Records'>
Jak Progresso;Tongue In Leash;2021;US;Hip Hop;<Label 1678992 'Fatal Dose Records'>
Huey Briss;Grace Park Legend (Norfside);2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Huey Briss;Courtney’s Garage;2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Huey Briss;Write Wrongz;2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Huey Briss;Last Night (Never Know);2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Huey Briss;A Seafood Joint;2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Huey Briss;Pokémon Cards;2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Huey Briss;All Right;2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Huey Briss;Huey Briss Is Happy;2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Huey Briss;Lasers;2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Huey Briss;Tears Of A Clown (Arigato);2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Huey Briss;Helicopter Pads;2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Huey Briss;Orange;2021;US;Hip Hop;<Label 2518402 'Not On Label (Huey Briss Self-released)'>
Dell Wells;The Gnawing;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Dell Wells;Tone Def;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Dell Wells;Cuckold Manifest;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Dell Wells;Kurplunk;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Dell Wells;Bloody Shoelaes;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Dell Wells;Cellular Diaries;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Dell Wells;Gargle;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Dell Wells;Taming Of The Shrewd;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Dell Wells;Abandonment Issues;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Dell Wells;Chatterbox;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Dell Wells;Succubus;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Dell Wells;One;2021;US;Hip Hop;<Label 2396257 'Ten Cent Deposit Records'>
Reddemon;Chiller Iller;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Ghost Face;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Halloween Plugs;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Sam Hayes;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Halloween Terror;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Serial Killer;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Scarface Bullets;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Glass Shattering;2021;US;Hip Hop;<Label 1818 'Not On Label'>
